기준_년분기_코드	상권_구분_코드	상권_구분_코드_명	상권_코드	상권_코드_명	서비스_업종_코드	서비스_업종_코드_명	당월_매출_금액	당월_매출_건수	주중_매출_금액	주말_매출_금액	월요일_매출_금액	화요일_매출_금액	수요일_매출_금액	목요일_매출_금액	금요일_매출_금액	토요일_매출_금액	일요일_매출_금액	시간대_00~06_매출_금액	시간대_06~11_매출_금액	시간대_11~14_매출_금액	시간대_14~17_매출_금액	시간대_17~21_매출_금액	시간대_21~24_매출_금액	남성_매출_금액	여성_매출_금액	연령대_10_매출_금액	연령대_20_매출_금액	연령대_30_매출_금액	연령대_40_매출_금액	연령대_50_매출_금액	연령대_60_이상_매출_금액	주중_매출_건수	주말_매출_건수	월요일_매출_건수	화요일_매출_건수	수요일_매출_건수	목요일_매출_건수	금요일_매출_건수	토요일_매출_건수	일요일_매출_건수	시간대_건수~06_매출_건수	시간대_건수~11_매출_건수	시간대_건수~14_매출_건수	시간대_건수~17_매출_건수	시간대_건수~21_매출_건수	시간대_건수~24_매출_건수	남성_매출_건수	여성_매출_건수	연령대_10_매출_건수	연령대_20_매출_건수	연령대_30_매출_건수	연령대_40_매출_건수	연령대_50_매출_건수	연령대_60_이상_매출_건수	아이디	상권명	시도명	시군구명	읍면동명	면적	업체수	위도	경도	데이터기준일자	이미지명	Conversion	RelSales	최소유동	최대유동	TimeRatio	ColdSpot
20243	R	전통시장	3130090	청량리종합시장	CS300010	반찬가게	2420270851	65267	1984468748	435802103	565390953	344720832	428495055	289691700	356170208	290332459	145469644	95863254	711166597	581105685	862476850	169658465	0	1096503312	1200177908	0	33582631	92287511	116666184	346680485	1707464408	45517	19750	8840	8425	7781	9647	10824	12737	7013	907	20450	21321	17900	4689	0	27214	35270	0	1111	3076	5478	13534	39284	M12	청량리종합시장	서울특별시	서울특별시 동대문구	제기동	243680	133	37.57967067	127.040587	2022-12-12	M12_0001_청량리종합시장	37082.61220831354	1.0137839337098178	1	862476850	862476850	1
20243	R	전통시장	3130090	청량리종합시장	CS300035	인테리어	111003554	7832	74411958	36591596	19578814	15036165	11970066	15221627	12605286	17648377	18943219	0	30665503	34914571	32969866	12453614	0	47947428	63056126	56176	1423397	7035159	9541438	23553215	69394169	5391	2441	1374	998	841	1127	1051	1337	1104	0	2201	2365	2403	863	0	3513	4319	30	160	516	646	1354	5126	M12	청량리종합시장	서울특별시	서울특별시 동대문구	제기동	243680	133	37.57967067	127.040587	2022-12-12	M12_0001_청량리종합시장	14173.078907048008	1.6048965076378678	1	34914571	34914571	1
20243	R	전통시장	3130091	청량종합도매시장	CS100001	한식음식점	75068927	1602	50256105	24812822	8364628	1254431	19386567	9477805	11772674	16280806	8532016	384762	0	12672471	7416674	31945913	22649107	46853108	23622916	0	10005931	10514027	6877232	11974410	31104425	1100	502	181	64	350	273	232	334	168	11	0	294	196	662	439	1055	461	0	148	210	190	303	666	M02	청량종합도매시장	서울특별시	서울특별시 동대문구	제기동	463618	92	37.58216569	127.0406468	2022-12-12	M02_0001_청량종합도매시장	46859.5049937578	0.07252471743139517	1	31945913	31945913	1
20243	R	전통시장	3130091	청량종합도매시장	CS100009	호프-간이주점	38564076	470	26278028	12286048	8501470	10953996	2246973	0	4575589	7969566	4316482	7302663	0	280872	2808716	18622188	9549637	20939379	17624697	0	0	0	17203390	2808717	18551969	348	122	150	42	42	0	114	50	72	70	0	14	28	274	84	414	56	0	0	0	42	70	358	M02	청량종합도매시장	서울특별시	서울특별시 동대문구	제기동	463618	92	37.58216569	127.0406468	2022-12-12	M02_0001_청량종합도매시장	82051.2255319149	0.1336903132108982	1	18622188	18622188	1
20243	R	전통시장	3130091	청량종합도매시장	CS300001	슈퍼마켓	160513172	1515	140539442	19973730	36840031	19712601	13500351	44626888	25859571	9711374	10262356	18918771	50311658	30948968	25256363	20715336	14362076	68695115	91818057	0	0	2399772	59312763	37558135	61242502	1201	314	210	182	235	313	261	262	52	130	445	392	234	130	184	758	757	0	0	52	287	522	654	M02	청량종합도매시장	서울특별시	서울특별시 동대문구	제기동	463618	92	37.58216569	127.0406468	2022-12-12	M02_0001_청량종합도매시장	105949.28844884489	0.30348902298496333	14362076	50311658	3.5030909180539083	1
20243	R	전통시장	3130091	청량종합도매시장	CS300008	수산물판매	66857754	3043	32979471	33878283	7881886	1797623	1521066	8780698	12998198	22677708	11200575	1866763	19566436	20188692	21294920	3940943	0	41829308	25028446	0	345697	2212459	9126395	9610370	45562833	1589	1454	207	208	138	414	622	762	692	69	692	969	1106	207	0	1935	1108	0	69	207	484	622	1661	M02	청량종합도매시장	서울특별시	서울특별시 동대문구	제기동	463618	92	37.58216569	127.0406468	2022-12-12	M02_0001_청량종합도매시장	21971.000328623068	0.009620580218898354	1	21294920	21294920	1
20243	R	전통시장	3130091	청량종합도매시장	CS300009	청과상	3005145430	47621	2547335138	457810292	826077136	553306051	735239704	208077236	224635011	384312201	73498091	168217462	1301744357	919243730	481107116	134832765	0	731860864	2244816996	0	0	239650360	151213182	54003425	2531810892	33645	13976	7245	8799	5693	5177	6731	9835	4141	1036	17598	12423	7765	8799	0	15382	31204	0	0	2589	12275	3711	28010	M02	청량종합도매시장	서울특별시	서울특별시 동대문구	제기동	463618	92	37.58216569	127.0406468	2022-12-12	M02_0001_청량종합도매시장	63105.46670586506	0.05320820040827678	1	1301744357	1301744357	1
20243	R	전통시장	3130091	청량종합도매시장	CS300010	반찬가게	10357355270	109414	8268346222	2089009048	2701002436	2104785410	943407294	1426492030	1092659052	1346688142	742320906	444523181	4650130065	2199888268	1883703062	1179110694	0	4463070763	3597209326	6276377	361787084	701193781	1216346088	1437373302	4337303461	80336	29078	20119	15267	12360	16598	15992	17570	11508	5209	42168	22294	23508	16235	0	54547	44323	121	7269	8253	19628	16231	47362	M02	청량종합도매시장	서울특별시	서울특별시 동대문구	제기동	463618	92	37.58216569	127.0406468	2022-12-12	M02_0001_청량종합도매시장	94662.06582338641	4.33840715146088	1	4650130065	4650130065	1
20243	R	전통시장	3130092	청량리농수산물시장	CS100001	한식음식점	663746035	32497	393794858	269951177	94535358	74855725	75883982	68920219	79599574	131739745	138211432	12516695	50224931	292860090	169473936	118657606	20012777	416199328	237472743	144932	13758415	46458637	81230447	145025076	367054567	19764	12733	4328	3661	4074	3413	4288	6165	6568	765	3548	14402	8552	4674	556	20152	11956	7	727	2618	4138	7221	17398	M10	청량리농수산물시장	서울특별시	서울특별시 동대문구	제기동	322259	271	37.58077361	127.0406457	2022-12-12	M10_0001_청량리농수산물시장	20424.840292950117	0.641250588736721	12516695	292860090	23.397557422306768	1
20243	R	전통시장	3130092	청량리농수산물시장	CS300001	슈퍼마켓	244212392	11490	144793203	99419189	43135476	19454374	34959489	20699232	26544632	37287306	62131883	221959	45584863	80571893	49456919	65962861	2413897	162628998	81583394	0	1077633	63604679	41827756	41134200	96568124	6087	5403	2252	606	977	526	1726	2496	2907	26	1299	3402	3141	3536	86	6585	4905	0	86	1477	2391	2252	5284	M10	청량리농수산물시장	서울특별시	서울특별시 동대문구	제기동	322259	271	37.58077361	127.0406457	2022-12-12	M10_0001_청량리농수산물시장	21254.342210617928	0.4617426677537771	221959	80571893	363.00349614117926	1
20243	R	전통시장	3130092	청량리농수산물시장	CS300006	미곡판매	2573906814	92556	1724415322	849491492	471850993	212971868	205230684	381353966	453007811	476005815	373485677	31153013	1023192933	763804456	647407669	108348743	0	1070369240	1457549793	0	17052375	94743720	336136988	552566279	1527419671	56976	35580	10595	9683	9004	11751	15943	22226	13354	371	29860	27212	27782	7331	0	39662	52154	0	341	4678	10940	18873	56984	M10	청량리농수산물시장	서울특별시	서울특별시 동대문구	제기동	322259	271	37.58077361	127.0406457	2022-12-12	M10_0001_청량리농수산물시장	27809.183780630105	0.45237851417280334	1	1023192933	1023192933	1
20243	R	전통시장	3130092	청량리농수산물시장	CS300007	육류판매	534857003	8275	354367847	180489156	91924417	43131372	31870242	72590735	114851081	66804630	113684526	25010907	93635361	66664645	153829522	167081568	28635000	316135998	188468384	0	79138990	24435407	104678733	193570113	102781140	4574	3701	716	592	934	932	1400	1897	1804	62	249	404	1244	5724	592	6130	1835	0	373	715	1337	1617	3921	M10	청량리농수산물시장	서울특별시	서울특별시 동대문구	제기동	322259	271	37.58077361	127.0406457	2022-12-12	M10_0001_청량리농수산물시장	64635.28737160121	0.24804117134902662	25010907	167081568	6.68034821767959	1
20243	R	전통시장	3130092	청량리농수산물시장	CS300008	수산물판매	4654173389	94551	3079809630	1574363759	484046949	556212677	597342006	878432081	563775917	1003225871	571137888	15266243	1861425892	1390633709	1069928347	316919198	0	1615855088	2411693013	0	31333147	114674989	807603610	651983811	2421952547	60107	34444	11518	10832	11109	12734	13914	20849	13595	351	29557	30994	27067	6582	0	36788	55472	0	824	3774	11825	16483	59348	M10	청량리농수산물시장	서울특별시	서울특별시 동대문구	제기동	322259	271	37.58077361	127.0406457	2022-12-12	M10_0001_청량리농수산물시장	49223.94674831572	0.6697181069160133	1	1861425892	1861425892	1
20243	R	전통시장	3130092	청량리농수산물시장	CS300009	청과상	49438413771	1227214	38051219962	11387193809	9630333742	6388642991	7366786123	7385574716	7279882390	8841716827	2545476982	4423187578	17448142969	14407968453	11025340966	2029737775	104036030	19056983129	28235079349	0	2885769469	1845122892	4935857341	14564429705	23060883072	883015	344199	204965	163044	167702	168736	178568	231883	112316	21741	363350	371115	386639	81781	2588	502156	683133	0	23416	61295	143781	274701	682098	M10	청량리농수산물시장	서울특별시	서울특별시 동대문구	제기동	322259	271	37.58077361	127.0406457	2022-12-12	M10_0001_청량리농수산물시장	40285.07967722011	0.875341672830349	104036030	17448142969	167.7125027646672	1
20243	R	전통시장	3130092	청량리농수산물시장	CS300010	반찬가게	4729338633	213090	3069382117	1659956516	715078816	626210506	466559720	532379983	729153092	892183366	767773150	85058236	1234079754	1417416143	1668636087	324148413	0	1824471125	2822705129	1738034	49355223	155991208	593369343	1170116689	2676605758	132187	80903	28473	26905	23303	25801	27705	43694	37209	1573	53776	65927	73523	18291	0	84535	126857	198	3325	9682	28206	51160	118820	M10	청량리농수산물시장	서울특별시	서울특별시 동대문구	제기동	322259	271	37.58077361	127.0406457	2022-12-12	M10_0001_청량리농수산물시장	22194.08997606645	1.9809880043911465	1	1668636087	1668636087	1
20243	R	전통시장	3130093	동서시장	CS300009	청과상	129086526870	4930065	80892379360	48194147510	19100394032	10664327145	13649573743	14803980308	22674104132	26873490021	21320657489	5656765044	30482994211	32392945622	37328018934	23202511410	23291649	68593853033	55215303869	90579209	2004041320	14492792077	18719041185	32175934551	56326768558	2967358	1962707	621111	486537	539332	612829	707549	1058476	904231	28468	919243	1384559	1606087	989637	2071	2496668	2381121	6280	97040	419703	868919	1230304	2255541	M16	동서시장	서울특별시	서울특별시 동대문구	제기동	43424	50	37.57985949	127.0414102	2022-12-12	M16_0001_동서시장	26183.534470640854	2.2855671885760835	23291649	37328018934	1602.6353022063831	1
20243	R	전통시장	3130094	청량리청과물시장	CS100001	한식음식점	3483845808	199393	2230314874	1253530934	506830152	368916625	407737857	448770626	498059614	673246257	580284677	13858663	206645491	1258058936	729409249	1108742578	167130891	2273756851	1120753076	2875081	158355259	370723963	466204755	760999516	1635351355	131943	67450	31002	23251	23848	25894	27948	36409	31041	505	16700	83112	45549	48939	4588	129780	66730	140	7878	18590	25325	43298	101285	M09	청량리청과물시장	서울특별시	서울특별시 동대문구	제기동	286792	113	37.57994059	127.0427948	2022-12-12	M09_0001_청량리청과물시장	17472.257341030025	3.36577253594887	13858663	1258058936	90.77779984981235	1
20243	R	전통시장	3130094	청량리청과물시장	CS100009	호프-간이주점	435663203	9063	286614231	149048972	48855722	50547013	71146061	49627719	66437716	88056504	60992468	66660349	89789	5246180	30730335	158698400	174238150	290100312	136734547	0	41592021	106856247	125244737	93404909	59736944	5781	3282	1128	1121	1199	996	1337	1788	1494	1264	12	207	777	3403	3400	5964	2966	0	812	2077	2598	1928	1513	M09	청량리청과물시장	서울특별시	서울특별시 동대문구	제기동	286792	113	37.57994059	127.0427948	2022-12-12	M09_0001_청량리청과물시장	48070.528853580494	1.5103162348174277	89789	174238150	1940.5289066589448	1
20243	R	전통시장	3130094	청량리청과물시장	CS100010	커피-음료	68218597	5642	41058380	27160217	9869298	7565253	8123334	8470867	7029628	14395221	12764996	0	1955769	18106810	27564333	19809375	782310	47426750	20791847	0	1073877	2992160	3404190	9323910	51424460	3486	2156	813	640	661	720	652	1113	1043	0	175	1520	2384	1519	44	3795	1847	0	124	179	307	700	4332	M09	청량리청과물시장	서울특별시	서울특별시 동대문구	제기동	286792	113	37.57994059	127.0427948	2022-12-12	M09_0001_청량리청과물시장	12091.208259482453	0.5193144122540269	1	27564333	27564333	1
20243	R	전통시장	3130094	청량리청과물시장	CS200006	일반의원	2253579648	49729	1907125363	346454285	457521770	410415498	220959407	397927556	420301132	346454285	0	0	531101494	687106110	670405239	361364490	3602315	806370257	1447209391	216490	253264697	302484837	372565762	494905971	830141891	42732	6997	10558	8134	7170	7018	9852	6997	0	0	13013	15250	14428	7011	27	22045	27684	31	4402	6471	7480	10087	21258	M09	청량리청과물시장	서울특별시	서울특별시 동대문구	제기동	286792	113	37.57994059	127.0427948	2022-12-12	M09_0001_청량리청과물시장	45317.212250397155	1.6987158826743718	1	687106110	687106110	1
20243	R	전통시장	3130094	청량리청과물시장	CS200007	치과의원	153903601	567	141041429	12862172	49339290	47667207	21865692	2104252	20064988	12862172	0	0	37596128	32412673	83894800	0	0	135394936	18508665	0	0	0	12862172	78639317	62402112	541	26	155	129	52	128	77	26	0	0	259	128	180	0	0	388	179	0	0	0	26	206	335	M09	청량리청과물시장	서울특별시	서울특별시 동대문구	제기동	286792	113	37.57994059	127.0427948	2022-12-12	M09_0001_청량리청과물시장	271434.9223985891	0.4272609345764742	1	83894800	83894800	1
20243	R	전통시장	3130094	청량리청과물시장	CS300001	슈퍼마켓	97573215	2504	69350787	28222428	9767496	7889132	25689766	17426528	8577865	20544613	7677815	0	15645211	28915859	24183944	28828201	0	58631586	27428819	0	258276	516550	3161914	7353798	74769867	1784	720	407	235	391	485	266	470	250	0	94	955	750	705	0	1706	532	0	32	16	125	236	1831	M09	청량리청과물시장	서울특별시	서울특별시 동대문구	제기동	286792	113	37.57994059	127.0427948	2022-12-12	M09_0001_청량리청과물시장	38966.938897763575	0.18448579216820765	1	28915859	28915859	1
20243	R	전통시장	3130094	청량리청과물시장	CS300007	육류판매	2962428890	78909	1881258249	1081170641	358123436	394957364	313391318	444456385	370329746	643330439	437840202	680612	702114594	897528098	954193336	407912250	0	1446462731	1443725963	266553	25903891	160955729	286025061	579205124	1837832335	53700	25209	10412	10070	10754	11607	10857	14947	10262	40	16235	23908	24874	13852	0	39208	38554	20	1466	3806	9174	14819	48477	M09	청량리청과물시장	서울특별시	서울특별시 동대문구	제기동	286792	113	37.57994059	127.0427948	2022-12-12	M09_0001_청량리청과물시장	37542.344852931856	1.3738332447594348	1	954193336	954193336	1
20243	R	전통시장	3130094	청량리청과물시장	CS300008	수산물판매	1078455225	20992	691867775	386587450	199005376	140042416	88239327	138401114	126179542	191415153	195172297	79297	36395511	223121459	321509585	454836789	42512584	563308343	494801550	64150	10127209	42689484	74981607	213650783	716596661	13408	7584	3578	2706	1935	2458	2731	4414	3170	11	1666	5348	7398	6189	380	10765	10170	6	376	658	1757	4067	14071	M09	청량리청과물시장	서울특별시	서울특별시 동대문구	제기동	286792	113	37.57994059	127.0427948	2022-12-12	M09_0001_청량리청과물시장	51374.58198361281	0.15518566484603377	79297	454836789	5735.863765337906	1
20243	R	전통시장	3130094	청량리청과물시장	CS300009	청과상	165100049478	6113597	104775787592	60324261886	23784171314	21113302107	19081217010	20161583889	20635513272	35602208515	24722053371	4449961479	44569574066	44159352915	43661404571	27760658404	499098043	79398793849	75746090911	30393722	2619277557	16682538627	22698477682	41605334801	71508862370	3701568	2412029	778099	629239	703176	745962	845092	1346321	1065708	26896	949018	1743548	2059972	1317830	16333	3190621	2881597	3101	132379	478017	999974	1534982	2923766	M09	청량리청과물시장	서울특별시	서울특별시 동대문구	제기동	286792	113	37.57994059	127.0427948	2022-12-12	M09_0001_청량리청과물시장	27005.386432569892	2.923211779485107	499098043	44569574066	89.30023808167887	1
20243	R	전통시장	3130094	청량리청과물시장	CS300011	일반의류	8549871	300	6400189	2149682	814274	504850	2678959	2190395	211711	1131840	1017842	0	0	2353251	5040353	1156267	0	1270267	7279604	0	0	170997	488564	2051969	5838341	212	88	33	32	58	73	16	48	40	0	0	113	147	40	0	81	219	0	0	8	16	48	228	M09	청량리청과물시장	서울특별시	서울특별시 동대문구	제기동	286792	113	37.57994059	127.0427948	2022-12-12	M09_0001_청량리청과물시장	28499.57	0.0856066874269854	1	5040353	5040353	1
20243	R	전통시장	3130094	청량리청과물시장	CS300018	의약품	1161585009	81307	834394926	327190083	191994519	140162413	147892408	148635318	205710268	185024609	142165474	0	254805723	343586699	337138160	226054427	0	546186695	615398314	1319880	35435303	80121135	120844942	216522114	707341635	60590	20717	14231	10611	11423	10611	13714	12342	8375	0	18945	23472	23379	15511	0	38947	42360	66	3508	7125	11209	15590	43809	M09	청량리청과물시장	서울특별시	서울특별시 동대문구	제기동	286792	113	37.57994059	127.0427948	2022-12-12	M09_0001_청량리청과물시장	14286.408415019618	0.4147698216942318	1	343586699	343586699	1
20243	R	전통시장	3130095	청량리전통시장	CS100001	한식음식점	5319374233	219722	3175071858	2144302375	621073672	576970451	595768676	624984567	756274492	1145514627	998787748	95820768	248836556	1349653380	1134305678	2092555675	398202176	3348602406	1805621058	6839703	253575012	665044864	882450831	1182119104	2164193948	128332	91390	27008	22935	24118	24938	29333	47583	43807	2737	13934	69589	57881	68373	7208	136137	80476	392	10555	31036	43377	46933	84320	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	24209.565874150063	5.139091879655738	95820768	2092555675	21.838226917571774	1
20243	R	전통시장	3130095	청량리전통시장	CS100002	중식음식점	113691837	8379	85998397	27693440	11375965	17058763	19375124	21653806	16534739	18388673	9304767	0	986915	62420088	20022227	29924581	338026	78778813	28452350	132796	3955687	16099526	24234070	25100443	37708641	6547	1832	887	1437	1302	1629	1292	1309	523	0	72	5227	1571	1503	6	6523	1614	6	195	1170	1197	1736	3834	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	13568.664160401002	0.7801465912176209	1	62420088	62420088	1
20243	R	전통시장	3130095	청량리전통시장	CS100008	분식전문점	25725966	2392	19782211	5943755	3735850	5653189	3310871	3652829	3429472	2583467	3360288	0	929021	7353099	7109973	9562984	770889	12828391	11929021	49416	1235400	3034142	4398023	7922371	8118060	1659	733	356	276	355	356	316	336	397	0	119	692	633	908	40	908	1405	20	178	397	534	533	651	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	10755.002508361204	0.17167939446196462	1	9562984	9562984	1
20243	R	전통시장	3130095	청량리전통시장	CS100009	호프-간이주점	524188580	10136	355890174	168298406	58623457	65082837	108753114	51902438	71528328	110671942	57626464	52561369	879552	21596976	36604642	276688973	135857068	331794001	173581707	2648649	31071569	89686754	148948939	118481583	114538214	6390	3746	1262	1193	1553	972	1410	2108	1638	914	54	1292	688	4851	2337	7032	2850	76	625	2519	2672	1560	2428	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	51715.52683504341	1.8172076893992215	879552	276688973	314.5794370315797	1
20243	R	전통시장	3130095	청량리전통시장	CS100010	커피-음료	67237908	3817	35813704	31424204	7559181	6741349	6011306	6879965	8621903	17705858	13718346	1561739	55446	10215986	13418011	27764744	14221982	40759461	25480413	0	1775845	8212182	6364506	17868324	32019017	2114	1703	406	387	407	415	499	889	814	36	9	971	934	1471	396	2368	1393	0	195	460	356	804	1945	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	17615.380665444067	0.5118489123165393	55446	27764744	500.7528766727988	1
20243	R	전통시장	3130095	청량리전통시장	CS200006	일반의원	1821535891	61790	1441291212	380244679	330379108	298462849	291543840	95887249	425018166	380244679	0	0	711779343	519742218	478240578	111773752	0	806959095	1014576796	0	24155750	233997898	167296359	467071672	929014212	50807	10983	13752	9885	8452	3390	15328	10983	0	0	23971	15710	17907	4202	0	27345	34445	0	1056	6092	5853	14056	34733	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	29479.460932189675	1.373047520929295	1	711779343	711779343	1
20243	R	전통시장	3130095	청량리전통시장	CS200034	여관	75687787	1912	55724284	19963503	14849940	13095111	6597826	10365423	10815984	11647866	8315637	12501470	7197045	7459304	5839304	25533926	17156738	73647536	2040251	0	1837543	4736779	3990089	38773754	26349622	1322	590	353	293	196	245	235	303	287	343	133	244	214	604	374	1855	57	0	41	91	98	821	861	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	39585.66265690377	1.0409585642367232	5839304	25533926	4.3727687409321385	1
20243	R	전통시장	3130095	청량리전통시장	CS300001	슈퍼마켓	76685651	4335	50107978	26577673	7447389	3068262	11497494	13675308	14419525	15244691	11332982	0	4768210	16380600	26436664	29100177	0	43241112	33444539	0	1231653	14752596	22471782	12240880	25988740	3053	1282	417	261	731	835	809	733	549	0	443	1018	1333	1541	0	2538	1797	0	105	847	1114	690	1579	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	17689.884890426758	0.14499279410512103	1	29100177	29100177	1
20243	R	전통시장	3130095	청량리전통시장	CS300002	편의점	929506643	142350	655918482	273588161	139257957	125914938	134208047	123566891	132970649	132554427	141033734	118637635	143645551	136987306	126956357	270185888	133093906	704316737	225189906	2738137	89935019	229987780	208255386	200610602	197979719	98622	43728	21534	19258	19628	18423	19779	21119	22609	16333	24085	22504	21820	38702	18906	103021	39329	660	19814	35765	27211	29174	29726	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	6529.72703196347	1.3912347818986721	118637635	270185888	2.2774045352471837	0
20243	R	전통시장	3130095	청량리전통시장	CS300007	육류판매	561103517	15777	360753357	200350160	68342927	82162444	66173820	56376043	87698123	116513343	83836817	452075	94645794	123569281	157084326	164398376	20953665	180159002	363389163	0	5217712	43692856	55848105	131445052	307344440	10424	5353	2022	1990	1859	1868	2685	3188	2165	10	2368	3433	4682	5171	113	6084	9469	0	289	1211	1901	4063	8089	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	35564.65215186664	0.2602130528797404	452075	164398376	363.65288060609413	1
20243	R	전통시장	3130095	청량리전통시장	CS300008	수산물판매	176238330	6718	129201289	47037041	42139284	10962220	18392146	13436658	44270981	34932919	12104122	0	25071923	70008311	57926354	23231742	0	80252287	93511876	0	5185451	9302877	15996750	34741319	108537765	4582	2136	1308	586	808	742	1138	1463	673	0	948	2240	2326	1204	0	3516	3099	0	69	190	760	1756	3840	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	26233.749627865436	0.025360035148797852	1	70008311	70008311	1
20243	R	전통시장	3130095	청량리전통시장	CS300009	청과상	1219964792	30020	1046571409	173393383	182710043	86955488	120081388	215318351	441506139	100412884	72980499	0	283122928	309002537	542436616	85402711	0	193061887	977214055	0	0	5693514	30020347	432707070	701855011	22256	7764	4140	3106	3106	5175	6729	4658	3106	0	5693	10352	12422	1553	0	9317	20186	0	0	518	2071	7246	19667	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	40638.400799467025	0.021600329386980015	1	542436616	542436616	1
20243	R	전통시장	3130095	청량리전통시장	CS300010	반찬가게	681582588	1875	667289817	14292771	73777206	129235155	23233568	129766603	311277285	14292771	0	311277285	208676950	153000171	8628182	0	0	467441122	214141466	0	0	1625599	40402398	454398814	185155777	1500	375	250	500	375	125	250	375	0	250	875	500	250	0	0	875	1000	0	0	125	250	750	750	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	363510.7136	0.28549592989778894	1	311277285	311277285	1
20243	R	전통시장	3130095	청량리전통시장	CS300021	문구	2448326146	72885	2244962540	203363606	514838180	448884182	643919040	317149387	320171751	203363606	0	0	539900470	503430163	1193982930	211012583	0	472056604	430819317	0	24384902	59362576	394278139	241150681	183699622	61959	10926	16475	15660	12262	9277	8285	10926	0	0	13630	20662	29102	9491	0	32677	26229	0	3441	5022	17461	15853	17130	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	33591.632654181245	0.9029977016977023	1	1193982930	1193982930	1
20243	R	전통시장	3130095	청량리전통시장	CS300033	철물점	22668911	2858	15511156	7157755	1086948	3470184	2177922	3780165	4995937	5253583	1904172	0	64412	6477407	6731028	8961285	434779	11509575	11159336	0	0	1549908	3276948	5978215	11863840	1771	1087	161	442	402	363	403	804	283	0	40	845	806	1087	80	1932	926	0	0	243	564	403	1648	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	7931.739328201539	0.11825578392984548	1	8961285	8961285	1
20243	R	전통시장	3130096	동부시장	CS100001	한식음식점	674037096	27872	562568038	111469058	103173387	112213230	111344359	106969429	128867633	92924013	18545045	109180	17324565	262019968	63207567	265103405	66272411	365610921	190745462	315843	49530790	96133210	85619776	143326482	181430281	24043	3829	4812	4718	4804	4780	4929	3486	343	8	1388	13343	3299	8937	897	16463	8314	24	2105	4008	4461	6192	7985	M07	동부시장	서울특별시	서울특별시 동대문구	답십리동	234215	25	37.56764563	127.0526378	2022-12-12	M07_0001_동부시장	24183.305683122846	0.6511928687308689	109180	265103405	2428.1315717164316	1
20243	R	전통시장	3130096	동부시장	CS300011	일반의류	172418853	1448	106999362	65419491	34210622	20083281	20161839	13824642	18718978	25126804	40292687	0	4965686	51616469	67352431	48484267	0	7656814	164762039	0	0	1439977	46495110	29524570	94959196	965	483	289	194	166	137	179	180	303	0	43	404	597	404	0	72	1376	0	0	21	338	203	886	M07	동부시장	서울특별시	서울특별시 동대문구	답십리동	234215	25	37.56764563	127.0526378	2022-12-12	M07_0001_동부시장	119073.79350828729	1.726366030000961	1	67352431	67352431	1
20243	R	전통시장	3130097	답십리 건축자재시장	CS100001	한식음식점	28765074	374	25023460	3741614	1224528	0	5986581	6893640	10918711	3242732	498882	0	0	0	0	14603632	14161442	13832634	11735061	0	4342539	6780258	8696419	5294950	453529	329	45	23	0	68	91	147	34	11	0	0	0	0	204	170	192	148	0	56	80	113	79	11	M13	답십리 건축자재시장	서울특별시	서울특별시 동대문구	답십리동	553658	55	37.56818727	127.0538444	2022-12-12	M13_0001_답십리건축자재시장	76911.96256684492	0.027790178268342267	1	14603632	14603632	1
